,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,class,Cluster,name
66393,0.452314661,0.005909751,0.006643835,0.037074972,-0.02727235,0.007414994,0.000379648,0.000258783,0,0.004708521,0.005079271,0.890073688,0.029659978,3,0,Is You Is Or Is You Ain't (My Baby)
34666,0.534165886,0.005903454,0.007045464,0.08288781,-0.061023848,0.009209757,0.000352734,8.98E-06,0,0.003564176,0.001749854,0.838170743,0.036839027,2,0,Presumida (High Class Baby)
16715,0.606264981,0.00440031,0.002874869,0.07822774,-0.092533637,0,0.000263041,0.008370368,8.22E-08,0.001232087,0.002288161,0.784937138,0.03911387,0,4,Scherzo (La Reine Mab)
70659,0.395269395,0.005667881,0.006571354,0.007058382,-0.017441262,0,0.000391034,0.000112228,2.17E-07,0.002244565,0.005336137,0.91787906,0.028233528,1,2,Luchini AKA This Is It
47978,0.411942332,0.005930549,0.005738783,0.042614724,-0.033083231,0,0.000338077,0.000581691,3.21E-06,0.001164802,0.001292647,0.909128317,0.028409816,7,1,Steel And Glass - Remastered 2010
30401,0.527089666,0.005420239,0.004717453,0.087848278,-0.047596197,0.008784828,0.000202051,0.002776006,0,0.0012738,0.004717453,0.843088705,0.035139311,2,0,Kelo
73035,0.327270746,0.003310469,0.005947516,0.031468341,-0.022896365,0.006293668,0.000956638,2.26E-05,0,0.002020267,0.002448237,0.94374184,0.025174673,4,3,The Force
16444,0.354420237,0.004601245,0.005962965,0.05596109,-0.022956483,0.006217899,0.001200054,0.000391106,0,0.000276075,0.005459315,0.932728359,0.024871596,1,2,Folk Songs of Brazil: Nigue-nigue-ninhas
61301,0.382680359,0.004343118,0.004622536,0,-0.0336455,0.006074291,0.000414874,0.003176854,0,0.004154815,0.00475617,0.922879242,0.024297166,1,2,Bewitched
25384,0.381811228,0.005048393,0.004701935,0.077776361,-0.05807066,0,0.001399975,3.44E-06,0.003811042,0.000514738,0.006257462,0.918637814,0.028282313,1,2,Madama Butterfly / Act 2: Già il sole!
66569,0.64976817,0.004612439,0.006479378,0.100668308,-0.053958213,0,0.000313902,1.02E-05,3.88E-06,0.007211512,0.004667349,0.750518844,0.036606657,5,3,Mojada
39010,0.439028718,0.006362065,0.002657279,0.069320324,-0.04635219,0,0.000286524,0.004629057,0,0.000931973,0.003912747,0.894016515,0.030809033,7,1,"Every Day I Have The Blues - Live At The Regal Theater, Chicago, 1964"
42369,0.570238185,0.005057765,0.004553641,0.008264322,-0.06584185,0,0.000303301,0.002140459,0,0.000571065,0.001991701,0.818093452,0.033057286,0,4,Giblet Gravy
25982,0.514046718,0.006075747,0.006061468,0.007139538,-0.024153056,0,0.000591154,0.00354835,1.46E-08,0.000828186,0.00602577,0.856844483,0.028558151,3,0,A Good Man
39130,0.374112964,0.004476674,0.004641537,0.031704488,-0.031178194,0,0.00024032,0.000748226,0,0.000824317,0.004324492,0.925935927,0.025363591,1,2,Bad Girl - Single Version
70225,0.485703957,0.004352288,0.004123722,0.09523607,-0.121359324,0,0.000497132,0.000711413,0.000399039,0.002542803,0.000536179,0.859534102,0.038094428,2,0,E-Bow The Letter
12054,0.53943682,0.006104627,0.006787913,0.080915523,-0.052559128,0,0.000298488,0.000264324,3.85E-05,0.000596078,0.006257467,0.835632587,0.035962455,2,0,La catrera
75358,0.457865997,0.003585177,0.00160685,0.069111849,-0.181263101,0,0.000967566,0.008016974,0.007507275,0.000907093,0.004310852,0.867120448,0.025916943,6,1,Promises
50683,0.38362897,0.005462877,0.004695619,0.053708056,-0.038025304,0.007672579,0.000276213,0.004680273,0,0.000736568,0.003713528,0.920548404,0.030690318,1,2,Huzurum Kalmadı
41993,0.582248223,0.005188092,0.007108642,0.078212448,-0.046206176,0,0.000410181,0.0002946,0,0.008499086,0.005978907,0.807056869,0.034761088,0,4,Light My Fire
58974,0.294516612,0.00407022,0.005548693,0.041232326,-0.017859487,0,0.000415857,0.003204341,1.58E-08,0.000736292,0.005613487,0.954251494,0.023561329,4,3,Love Theme from St. Elmo's Fire (For Just a Moment)
4489,0.409897796,0.004890984,0.004911826,0,-0.050924591,0.00694742,0.000223012,0.001820224,3.06E-08,0.000270949,0.0049813,0.910216267,0.027789681,1,2,Chapter 1.21 - Zamek kaniowski
44125,0.657653274,0.005590053,0.005590053,0.059786661,-0.060055701,0.009964444,0.000316869,0.003108906,1.19E-07,0.001683991,0.003348053,0.747353195,0.039857774,5,3,Archangels Thunderbird
57951,0.288571837,0.002237793,0.003669763,0.027223758,-0.025503217,0.005444752,0.000609812,0.001034503,0,0.001029058,0.00296739,0.956452297,0.021779007,4,3,You Can't Get What You Want (Till You Know What You Want)
20670,0.571830256,0.00698145,0.005334237,0.05974346,-0.055578487,0.00853478,0.000302985,0.000686196,0,0.001041243,0.008184854,0.81545555,0.03413912,0,4,La Luna de Texas
48077,0.416577716,0.005192344,0.002596172,0,-0.056379331,0.007438888,0.000261105,0.006204032,0,0.000598087,0.003317744,0.906785544,0.029755551,1,2,Phaedra - Remastered 2018
32223,0.365408089,0.003150783,0.004171168,0.048261446,-0.039760537,0.006894492,0.000297842,0.003226622,0,0.000710133,0.001192747,0.928288226,0.027577969,1,2,I Mean You
1102,0.647498284,0.004350094,0.003948828,0.100316636,-0.05903178,0,0.000225256,0.006283469,1.78E-06,0.001377074,0.005572133,0.752557161,0.027359082,5,3,Chapter 43 - The Unlit Lamp
43224,0.330157052,0.004031726,0.002374591,0.057142567,-0.064228245,0.006349174,0.000372697,0.005314259,0,0.000819043,0.002546019,0.939607923,0.025396696,1,2,Color Him Father
52088,0.359363451,0.002901527,0.00275512,0.013309757,-0.04528645,0,0.000185006,0.002176145,0.000300801,0.000791931,0.001716959,0.931609819,0.026619515,4,3,Aimer d'amour
19782,0.426254146,0.005053174,0.005830057,0.061875602,-0.046887956,0.006875067,0.000257128,0.000606381,0,0.000624944,0.005252551,0.900771261,0.027500267,7,1,"Intermezzi, Op. 117: Intermezzo No. 1 in E-Flat Major"
7291,0.541082672,0.003399803,0.007593193,0.09919849,-0.04616337,0,0.000443688,0.000225451,7.51E-07,0.002588179,0.003489983,0.832987756,0.036072178,2,0,They Can't Take That Away from Me - Alternate Take
55031,0.374105058,0.004577285,0.005244806,0.06601854,-0.035048509,0,0.000229598,2.00E-06,6.93E-05,0.000679257,0.003381616,0.92387078,0.029341573,1,2,Gloria - Remastered 2008
33641,0.298535738,0.001470967,0.004700581,0.027139613,-0.0221025,0,0.000313734,0.000265425,4.14E-06,0.000629639,0.000689346,0.953496008,0.02171169,4,3,Bye Bye Blackbird
57449,0.420077758,0.005342121,0.005334195,0,-0.080900635,0.007925995,0.00024095,0.00286921,0,0.001577273,0.005342121,0.903230587,0.031703982,3,0,Telegraph
65060,0.397407646,0.005788655,0.003936585,0.007498257,-0.062055579,0.007498257,0.002301965,0.001814578,0,0.000847303,0.00284184,0.914952374,0.02999303,1,2,Pehla Nasha
31499,0.554293014,0.006756641,0.001328392,0.066897433,-0.117548346,0.009556776,0.000484529,0.008696666,0,0.001003461,0.003086839,0.82062125,0.028670328,0,4,Jailhouse Rock
34753,0.3365583,0.002817963,0.003314244,0.02852189,-0.032281075,0,0.000225323,6.33E-05,0,0.001711313,0.00440378,0.940378117,0.022817512,4,3,Potatoe Mash
29366,0.495454168,0.004611535,0.008803839,0.085751683,-0.048773652,0.009527965,0.00094708,5.78E-05,0.000175315,0.002077096,0.005307076,0.862042613,0.038111859,2,0,"Who's Afraid (Not I, Not I, Not I)"
46664,0.440314935,0.005704668,0.002855572,0.071227416,-0.040651429,0,0.000418299,0.003108105,5.88E-08,0.000770551,0.005206077,0.893670962,0.025900879,7,1,Personality Crisis
32984,0.400122017,0.003206692,0.003806875,0.04572823,-0.02425311,0.005716029,0.000184056,0.000605899,0,0.000703072,0.003858319,0.914673215,0.022864115,7,1,Sombras (with Javier Solís)
47914,0.390096278,0.004482283,0.004902975,0.007648947,-0.063807513,0,0.000484943,0.000917874,0,0.001285023,0.003074877,0.917988329,0.030595787,1,2,I Can't Believe You Love Me
2622,0.346570029,0.005058589,0.003165784,0.059983274,-0.054658092,0,0.001806163,0.002392666,2.57E-08,0.000699805,0.004292137,0.93409287,0.026659233,1,2,Kapitel 54 - Der Page und die Herzogin
23581,0.6107911,0.005736797,0.006819212,0.05412073,-0.022127647,0.007731533,0.000904589,0.000360289,0,0.001592696,0.0035797,0.788925619,0.030926132,0,4,El Jinete
31354,0.303315786,0.003699263,0.004097737,0,-0.051212789,0,0.000413937,7.32E-05,0,0.001207316,0.004811421,0.951186409,0.023789473,4,3,"Keyboard Concerto No. 5 in F Minor, BWV 1056: III. Presto"
53701,0.388985364,0.003691825,0.004667824,0.007072461,-0.038233725,0,0.000236927,0.001761043,0,0.001357913,0.00175397,0.919964531,0.028289845,1,2,Pulling Mussels (From The Shell)
28941,0.52672037,0.004345443,0.004782067,0.069305312,-0.037397146,0,0.000963344,0.000228708,0,0.000514245,0.004345443,0.845892123,0.027722125,2,0,K.C. Blues
64250,0.375454329,0.006683087,0.006007269,0.067581779,-0.024719913,0.007509087,0.0003304,0.001907308,5.65E-06,0.000675818,0.00690836,0.92345245,0.030036346,1,2,Suci Dalam Debu
68139,0.412266644,0.005359466,0.003898451,0.07956023,-0.079032239,0,0.000230001,0.001482713,6.34E-07,0.000759439,0.00144655,0.903645088,0.028930993,7,1,Bull In The Heather
58508,0.338667207,0.003957758,0.006613971,0.033202667,-0.063290924,0,0.000770302,0.000140115,6.59E-08,0.002078487,0.001547244,0.937776137,0.026562134,1,2,One More Night - 2016 Remaster
54726,0.304810201,0.002981425,0.003500555,0.004762659,-0.033957761,0.004762659,0.000422924,9.67E-05,0,0.000771551,0.003633909,0.951574583,0.019050638,4,3,Take My Heart (You Can Have It If You Want It)
69400,0.545994964,0.006579239,0.005505449,0.063699413,-0.098178995,0.009099916,0.001355887,0.002056581,0,0.004158662,0.00113749,0.828665658,0.036399664,0,4,Outlaw
3541,0.412828674,0.003675507,0.00176451,0.06658527,-0.103087315,0.006658527,0.000221063,0.002763289,0,0.000712462,0.001411608,0.902070604,0.026634108,7,1,Traveling Riverside Blues
10888,0.495732792,0.006191983,0.003788147,0.093534489,-0.161131864,0.009353449,0.000249737,0.005920733,0,0.000877354,0.00859582,0.84728217,0.037413796,6,1,Chapter 12.12 - Drugie życie doktora Murka
58881,0.535347935,0.00500015,0.005278531,0.021413917,-0.154062429,0.010706959,0.000500015,0.004882373,0,0.001124231,0.007227197,0.828932742,0.042827835,0,4,You Dropped A Bomb On Me
11591,0.345637472,0.002080346,0.002015132,0.058693156,-0.077892339,0,0.000167602,0.005360642,1.47E-08,0.000582367,0.002210776,0.933058138,0.019564385,1,2,Leily We Nahary
52383,0.448610482,0.005271173,0.003580257,0.043135623,-0.081586718,0,0.000345948,0.004908834,1.40E-07,0.001923849,0.004123766,0.8882315,0.034508499,3,0,You Send Me
3566,0.446034228,0.002625021,0.00524273,0.014624073,-0.075379785,0.007312037,0.000296137,0.000109681,2.67E-05,0.002632333,0.003436657,0.891176388,0.029248146,3,0,Chapter 201.2 & Chapter 202.1 - Sprawy Sherlocka Holmesa
32682,0.530726025,0.006589848,0.007730909,0.097299771,-0.029145704,0.008845434,0.000333473,0.001583333,0,0.002733239,0.004705771,0.840563878,0.035381735,2,0,Four
21345,0.421891976,0.004548523,0.005649397,0.065920621,-0.037001245,0.006592062,0.000266979,0.000367178,0.000725127,0.000224789,0.002696153,0.90304659,0.026368248,7,1,"Violin Concerto No. 1 in A Minor, BWV 1041: II. Andante"
22114,0.595655331,0.006715402,0.00459389,0.048957972,-0.041573478,0.008159662,0.000361473,0.000325571,0,0.000694387,0.00556489,0.799899832,0.032638648,0,4,L'Oiseau de feu: Apparition des treize princesses enchantées - 1910 version
64851,0.413328103,0.00607118,0.003604763,0.054206964,-0.046231765,0.006775871,0.001741399,0.0029204,9.15E-08,0.001497467,0.004160385,0.907316169,0.027103482,7,1,Carrera A Muerte
20132,0.542311111,0.002815233,0.004298613,0,-0.063825233,0,0.000225697,0.002599903,1.12E-05,0.000768806,0.001403629,0.837121002,0.031900654,0,4,Habeby We Noor Enie
57517,0.38865466,0.003747218,0.001239295,0.051331748,-0.085716685,0.007333107,0.000236859,0.007017783,8.73E-09,0.000938638,0.001745279,0.915413721,0.029332427,1,2,How Soon Is Now? - 2011 Remaster
1259,0.306105997,0.003005961,0.000290801,0.061221199,-0.123354595,0.00612212,0.000277944,0.005216046,0.004763009,0.000814242,0.0006367,0.941435117,0.0306106,1,2,Don't Jive Me
10134,0.420492037,0.001487296,0.006455331,0.070082006,-0.026327474,0,0.000348074,2.12E-07,1.64E-07,0.002818854,0.001487296,0.903333698,0.038934448,7,1,Monaxia
40720,0.432403436,0.00481608,0.001945815,0.037276158,-0.099080029,0.007455232,0.000263915,0.002944817,0.000657551,0.000782799,0.000288517,0.894896187,0.029820927,3,0,My Special Prayer
17657,0.469320813,0.003733234,0.004110113,0.063998293,-0.032447134,0.007110921,0.000853311,9.39E-05,6.51E-05,0.00076798,0.003818565,0.879592534,0.028443686,7,1,Forår i Heidelberg/Gaudeamus Igitur
700,0.431663676,0.0055893,0.005083212,0.007442477,-0.042950536,0.007442477,0.000251556,0.001153584,5.84E-08,0.000454735,0.004696203,0.900413216,0.029769909,3,0,Chapter 146 - The Unlit Lamp
48267,0.439857056,0.006523304,0.004450757,0.059641635,-0.047922053,0,0.002311113,0.000849893,0,0.001230109,0.005166457,0.89425176,0.029820817,3,0,Just Like This Train
61200,0.517334078,0.006322972,0.007894135,0.086222346,-0.039250328,0.009580261,0.005077538,0.000422489,0,0.000532662,0.00733848,0.849012285,0.047901304,2,0,Dağlar Dağlar
30876,0.495374425,0.005109695,0.006118792,0.045868002,-0.043015013,0,0.000266952,0.004008863,0,0.001330172,0.001366866,0.865575072,0.036694402,2,0,I Didn't Know What Time It Was
27213,0.595778589,0.006442487,0.003988687,0.040391769,-0.114096649,0,0.001009794,0.00731091,0.005745729,0.000768453,0.00319095,0.792850028,0.040391769,0,4,Jee Chahta Hai Ab Toh Duniya Se
54432,0.446001935,0.005811748,0.005695102,0.048030978,-0.04029799,0,0.000233293,0.003286691,1.74E-08,0.000466587,0.006141104,0.892346948,0.027446273,3,0,Survival
67234,0.376809058,0.005076258,0.003696995,0.049767234,-0.039991527,0,0.000260922,0.001876936,1.88E-08,0.002445704,0.003846296,0.923615877,0.028438419,1,2,Tukka Yoot's Riddim
17033,0.64034617,0.007173608,0.007597621,0.07787994,-0.051495947,0.008653327,0.000873986,0.000829854,0,0.006714981,0.007640887,0.761414863,0.034613306,5,3,Idhar Aa Meri Taraf
31413,0.464304713,0.007986041,0.007419589,0.018572189,-0.05953315,0.009286094,0.002219377,0.002386526,3.79E-05,0.000902608,0.007549595,0.882541112,0.037144377,3,0,I Hear A Rhapsody
49386,0.375891531,0.0036809,0.003368839,0.07092293,-0.056958205,0.007092293,0.000737598,0.005028436,0,0.000707811,0.002588687,0.921693126,0.028369172,1,2,Sjakie van de Hoek
46690,0.428902972,0.002551609,0.003380337,0.014539084,-0.074970786,0.007269542,0.000265338,0.000349665,0.000136667,0.000662982,0.001628377,0.899605809,0.029078168,3,0,Tuesday's Gone
20162,0.500167389,0.003202564,0.007076995,0.037325925,-0.027300181,0,0.001694597,5.31E-05,0.000110485,0.000606173,0.004105852,0.864356434,0.022395555,2,0,Lay Kram Goes Dixie
53792,0.363539917,0.006063846,0.00700905,0,-0.027788991,0.007270798,0.001686825,0.001439618,0,0.001279661,0.004944143,0.930618562,0.029083193,4,3,I Want Candy
28256,0.569094509,0.007309921,0.006348347,0.039247897,-0.06336573,0.009811974,0.000433689,0.001246121,0,0.000495505,0.008055631,0.81778881,0.039247897,0,4,As Long As I Live
20862,0.46283192,0.005737647,0.006185785,0.073465384,-0.039186436,0,0.000296065,0.000749347,0,0.000482668,0.005216042,0.881981323,0.029386154,7,1,Symphony in Three Movements: II. Andante - Interlude - L'istesso tempo
69598,0.477832921,0.007008216,0.00684009,0.017697516,-0.055649838,0,0.002336072,0.003052821,0.002097156,0.001477743,0.006760451,0.875699618,0.035395031,3,0,I'll Never Break Your Heart
18685,0.414791338,0.004193281,0.003033162,0.012962229,-0.057493968,0.006481115,0.000170453,0.000535988,1.79E-05,0.000523026,0.001698052,0.907595852,0.025924459,1,2,My Rose of Old Kentucky
52511,0.271895636,0.003875846,0.002985521,0.021325148,-0.06507902,0,0.000762374,0.001764656,3.24E-07,0.000597104,0.004158404,0.959626324,0.021325148,4,3,The Rose
43556,0.412175805,0.002724552,0.003744512,0.041916184,-0.052646727,0,0.000268264,0.004142716,0,0.000803394,0.001481038,0.908163019,0.027944122,7,1,Long As I Can See The Light
1466,0.452373209,0.002849951,0.005790377,0.036189857,-0.083743329,0,0.000306709,0.002976616,0.003085185,0.000795272,0.005274672,0.886361972,0.036189857,3,0,Fireworks
59038,0.420931133,0.005977222,0.004293498,0.084186227,-0.049147919,0.008418623,0.000277815,0.005640477,1.21E-07,0.001439584,0.007930343,0.901087277,0.033674491,7,1,Tú Me Estás Volviendo Loco
56918,0.518798477,0.005765357,0.006618864,0.033470869,-0.031253424,0,0.000710419,0.000664397,0,0.000735522,0.002426638,0.852963271,0.033470869,2,0,Double Dutch
35561,0.516258566,0.004996333,0.004445074,0.096251597,-0.071033679,0,0.000222254,0.004655077,0.008321388,0.001408773,0.000892515,0.847232808,0.035000581,2,0,"Hang Me, Oh Hang Me"
55973,0.441304925,0.005736964,0.005736964,0.07787734,-0.058546453,0.008653038,0.000232767,0.002353626,1.90E-08,0.002587258,0.00643786,0.891271541,0.034612151,7,1,Inner City Blues
53652,0.46151436,0.004375156,0.008159574,0.009230287,-0.03599812,0.009230287,0.003442897,0.001181477,0,0.000912875,0.005768929,0.88546145,0.036921149,3,0,Panalangin
6679,0.446920867,0.003944936,0.008336793,0.068757057,-0.052942934,0.008594632,0.000501067,0.001357952,4.15E-05,0.004091045,0.002423686,0.889587392,0.034378528,7,1,Yama Amar El Foraa
69344,0.292116433,0.004398599,0.004645775,0.039323366,-0.030644137,0.005617624,0.001578552,0.00078085,0,0.000370763,0.003696396,0.954771326,0.022470495,4,3,Mar De Rosas (I Never Promised You A) (Rose Garden)
2091,0.451467987,0.003469175,0.003770154,0.047522946,-0.099465526,0,0.00028593,0.0035563,0.002019725,0.00071522,0.003437493,0.884853493,0.031681964,3,0,She's A Corn-Fed Indiana Girl
38493,0.516087435,0.005534593,0.008212909,0.044490296,-0.029550455,0.008898059,0.000461809,0.000386176,0,0.00151267,0.004796054,0.854009031,0.035592237,2,0,難忘記
13648,0.397604205,0.003407162,0.005982414,0,-0.024253857,0.006116988,0.000301567,2.40E-06,2.70E-08,0.001755575,0.003052377,0.916856946,0.024467951,1,2,Julie Ann Johnson
16173,0.530712521,0.006191646,0.003925588,0.05054405,-0.072867672,0,0.000721938,0.002013338,5.26E-08,0.000859249,0.005416637,0.842173378,0.033696033,2,0,Frida - Musical base Version
51070,0.518568116,0.005413537,0.006387816,0.086428019,-0.039945459,0,0.000784138,0.000761352,1.82E-06,0.00086428,0.005531393,0.84907672,0.031428371,2,0,Olmaz Olsun
8700,0.447833345,0.005719052,0.005410708,0.058732242,-0.058996537,0.00734153,0.000270168,0.004155306,2.05E-06,0.000756178,0.006923063,0.889646636,0.029366121,7,1,Rencor - Remasterizado
44696,0.341616911,0.001662536,0.004702926,0.017080846,-0.018310666,0.005693615,0.000355282,0.00154297,0,0.001360774,0.001189966,0.939195986,0.022774461,4,3,Rock and Roll - Remaster
53772,0.417830262,0.005095891,0.00375228,0.090120253,-0.065419111,0.00819275,0.000242505,0.006939259,1.14E-05,0.00098313,0.00435035,0.900981321,0.032771001,7,1,Born Country
55082,0.296294205,0.001841257,0.002682521,0.052909679,-0.045391214,0,0.000217459,0.001619036,3.22E-07,0.000814809,0.001566127,0.952305448,0.021163872,4,3,"Goldberg Variations, BWV 988: Variation 15 a 1 Clav. Canone alla Quinta. Andante"
23462,0.55223067,0.006113982,0.00557753,0.078890096,-0.042119422,0,0.001199129,0.003131937,0,0.006894994,0.006153427,0.828180336,0.031556038,2,0,Take Me As I Am (Or Let Me Go)
542,0.377657752,0.002221516,0.004543001,0,-0.062413497,0.00555379,0.000444303,0.002543636,1.80E-08,0.0007331,0.005198348,0.923523155,0.022215162,1,2,Chapter 11.3 - Król Maciuś Pierwszy
51240,0.459763732,0.005996633,0.002423612,0.013136107,-0.034804115,0.006568053,0.000788166,0.003126393,4.00E-05,0.002029528,0.002863671,0.886811991,0.026272213,3,0,Simmer Down
74854,0.428479155,0.006493107,0.003946952,0.074159854,-0.054161413,0.008239984,0.000281807,0.003864552,0,0.000840478,0.00519119,0.898174709,0.032959935,7,1,High on Life (Cardio + Running Workout Mix)
60840,0.392226876,0.006209025,0.004247891,0.014801014,-0.054941365,0.007400507,0.000570579,0.00204994,0.003552243,0.000762252,0.000253097,0.917559273,0.029602028,1,2,Could've Been
58252,0.622635289,0.007015024,0.005188627,0.010377255,-0.077995447,0,0.003414117,0.006309371,6.85E-08,0.001162253,0.003113176,0.777349781,0.041509019,0,4,Stay Hungry
50722,0.451114605,0.006300312,0.004717588,0.061168082,-0.079740241,0.00764601,0.003341306,0.000963397,0,0.000802831,0.006223852,0.886164942,0.030584041,7,1,Aida
34693,0.309891407,0.003248326,0.002783489,0.01106755,-0.070610971,0.005533775,0.000309891,0.00074706,2.46E-07,0.000985012,0.00442702,0.947786267,0.022135101,4,3,He Will Break Your Heart
29873,0.482535318,0.005923537,0.004725518,0.07487617,-0.06901087,0.008319574,0.000257907,0.001131462,3.03E-06,0.007995111,0.004342818,0.869179221,0.033278298,7,1,Every Day I Have the Blues
16032,0.475266966,0.005247739,0.003452286,0.00660093,-0.047295664,0.00660093,0.000279219,0.000402657,0,0.000603325,0.005643795,0.878082124,0.02640372,3,0,Limehouse Blues
2753,0.389301168,0.003305761,0.004632024,0.046188274,-0.05636949,0.006598325,0.000442748,0.000575374,6.56E-06,0.000442748,0.003827028,0.917794,0.0263933,1,2,Un P'tit Mouvement
73986,0.339708963,0.003947652,0.004293218,0.046856409,-0.053715016,0.005857051,0.003221378,0.00355523,0,0.000849272,0.004363503,0.937473741,0.023428204,1,2,Reach
59574,0.315833148,0.002726693,0.002273999,0.015791657,-0.026440498,0.005263886,0.00019529,0.002437179,0,0.000579027,0.004732233,0.948146902,0.015791657,4,3,Back In The High Life Again
37893,0.540133905,0.004898714,0.004966231,0.052513019,-0.046271471,0.00750186,0.001215301,3.49E-05,0,0.000469616,0.005056253,0.838047761,0.030007439,2,0,You Can't Lose What You Ain't Never Had
47840,0.348345203,0.002741606,0.003793092,0.012901674,-0.043356076,0.006450837,0.00018901,0.000347055,9.29E-06,0.000449623,0.002548081,0.935880994,0.025803348,4,3,Illuminations
9761,0.483353484,0.003918881,0.006231542,0.022308622,-0.044713915,0.007436207,0.00024019,0.000153186,4.61E-06,0.000520535,0.005361506,0.873412309,0.02974483,3,0,Julie Ann Johnson (250-B-2)
53135,0.398260045,0.00475257,0.00523712,0.006637667,-0.033878654,0,0.000228336,0.003597616,0,0.001300983,0.005867698,0.916183958,0.02655067,1,2,The Sweetest Pain
39047,0.567806622,0.007615289,0.004993358,0.050100584,-0.064446052,0,0.000732304,0.000599537,9.35E-09,0.000744829,0.004450602,0.818359644,0.03340039,0,4,Then I Kissed Her (Stereo)
61412,0.427009021,0.005736155,0.00663999,0.014233634,-0.008198573,0.007116817,0.000267592,0.002910778,0,0.006198748,0.006519004,0.903529739,0.028467268,3,0,Going Out Of My Head
381,0.363849262,0.003341349,0.004378319,0.030320772,-0.056075235,0,0.000320794,0.003462632,1.86E-06,0.003814353,0.004978671,0.928913229,0.024256617,1,2,Chapter 8.10 - Król Maciuś na wyspie bezludnej
27118,0.397494256,0.00304521,0.002142427,0.026948763,-0.047834055,0.006737191,0.000214243,0.005861356,2.02E-07,0.001866202,0.001354175,0.915510118,0.026948763,1,2,Lullaby Of The Leaves
7111,0.333216844,0.004351043,0.003697425,0.032040081,-0.089513579,0.006408016,0.000685658,0.004613772,3.84E-06,0.0016789,0.005196901,0.937627344,0.025632065,1,2,Les Gars De La Marine
29840,0.531099285,0.007696281,0.007127911,0,-0.056622638,0.009317531,0.004053126,0.001229914,0,0.000517123,0.007910584,0.844429229,0.037270125,0,4,Some Other Spring
55736,0.326626804,0.004879804,0.004180823,0.065325361,-0.059426481,0.006532536,0.000341652,0.000191403,2.65E-08,0.003292398,0.004657698,0.94059374,0.026130144,1,2,Is This Love?
48633,0.428704211,0.00407269,0.001936314,0,-0.080982225,0.00714507,0.00021721,0.005858958,2.34E-08,0.000771668,0.001950604,0.899292824,0.028580281,3,0,Bye Bye Baby
17739,0.367207616,0.002354792,0.003240753,0.023314769,-0.048547178,0.005828692,0.000190015,0.002092501,2.87E-08,0.000561886,0.001981755,0.928254223,0.023314769,1,2,"Sorge dich nicht - lebe! - Die Kunst, zu einem von Ängsten und Aufregungen befreiten Leben zu finden, Kapitel 17"
72342,0.483372871,0.006303182,0.00741494,0.009667457,-0.082946785,0.009667457,0.000258121,0.001769145,0,0.000555879,0.006602873,0.870428864,0.03866983,3,0,Mariage D'Amour
17798,0.37913844,0.003332749,0.005338514,0.061151361,-0.031755902,0,0.000504499,0.000160828,5.56E-07,0.000886695,0.004574122,0.922413249,0.024460545,1,2,Ae Chand Na Itrana
69931,0.406757166,0.005260266,0.004315762,0.055153514,-0.045101786,0.006894189,0.000214409,0.001544298,0,0.000779043,0.005336102,0.910267384,0.027576757,7,1,Flowers In December
57945,0.369025387,0.002311631,0.00010653,0.013925486,-0.175280096,0.006962743,0.000335604,0.006593718,1.79E-06,0.000814641,0.002694582,0.912551042,0.006962743,1,2,Lobo-hombre en París
48071,0.470971144,0.006615004,0.003931895,0.064223338,-0.047268377,0,0.000657219,0.002997089,0.000246903,0.002126506,0.004745391,0.87801866,0.028543706,7,1,Future Legend - 2016 Remaster
10539,0.526285088,0.005622061,0.007610249,0.008353732,-0.056178845,0.008353732,0.000590609,3.07E-06,0.005246143,0.000843727,0.004511015,0.84762808,0.033414926,0,4,"Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 22"
15728,0.350381125,0.00244118,0.005106374,0.057439529,-0.032740531,0.005743953,0.000460665,0.000373357,0,0.001981664,0.003699106,0.933943761,0.022975811,1,2,"Rhapsody on a Theme of Paganini, Op. 43: Variation XIII - Allegro"
66834,0.376813591,0.003450819,0.005612539,0.026443059,-0.027606554,0.006610765,0.000661076,1.65E-06,0,0.000852789,0.002598031,0.925070754,0.026443059,1,2,Mujeres Bravas
31218,0.341382919,0.003105915,0.004752586,0.060244045,-0.038502638,0,0.001653364,0.000410998,7.10E-09,0.000388909,0.004645485,0.936788199,0.026775131,1,2,Tour's End
11569,0.462423884,0.005348412,0.006107485,0.087249789,-0.067871611,0,0.000246917,0.000407457,1.82E-08,0.006124935,0.004074565,0.878980554,0.034899916,7,1,Moment Musical
60160,0.31366766,0.003166268,0.004734606,0.065100835,-0.0212643,0,0.000261587,0.001509156,0,0.002663216,0.002497505,0.946867974,0.017754773,4,3,Duel au soleil - 2006 Remaster
11109,0.374239604,0.004453451,0.002492436,0.014969584,-0.074735649,0.007484792,0.000404179,0.005523777,0,0.001571806,0.003989394,0.923638312,0.029939168,1,2,Little White Lies
58946,0.612208637,0.005577901,0.006773165,0.03887039,-0.042320137,0,0.000310963,0.005791688,0,0.001020348,0.004596424,0.787562683,0.03887039,0,4,一生何求
67082,0.719398143,0.006049484,0.00793518,0.021799944,-0.0385859,0,0.000701958,0.000261599,2.56E-08,0.001842095,0.00788068,0.691690414,0.043599887,5,3,Numb
